1572983974,310.96
1572983989,311.92
1572984004,313.92
1572984019,317.84
1572984034,322.08
1572984049,328.8
1572984064,335.68
1572984079,339.84
1572984094,344.8
1572984109,343.84
1572984124,338.88
1572984139,331.68
1572984154,321.12
1572984169,316.16
1572984184,315.92
1572984199,316.16
1572984214,322.08
1572984229,330.72
1572984244,335.68
1572984259,334.88
1572984274,334.72
1572984289,330.72
1572984304,325.04
1572984319,318.08
1572984334,309.92
1572984349,298.08
1572984364,289.92
1572984379,278.96
1572984394,273.04
1572984409,273.04
1572984424,280
1572984439,292.08
1572984454,308.96
1572984469,332.64
1572984484,355.68
1572984499,378.72
1572984514,398.56
1572984529,410.72
1572984544,414.56
1572984559,411.68
1572984574,403.68
1572984589,400.48
1572984604,394.56
1572984619,387.68
1572984634,379.68
1572984649,368.8
1572984664,358.72
1572984679,347.84
1572984694,336.96
1572984709,329.92
1572984724,325.04
1572984739,323.04
1572984754,326
1572984769,333.92
1572984784,339.84
1572984799,337.92
1572984814,327.68
1572984829,310.96
1572984844,298.08
1572984859,289.92
1572984874,286.88
1572984889,287.92
1572984904,288.88
1572984919,286.88
1572984934,282
1572984949,271.04
1572984964,255.2
1572984979,237.12
1572984994,212.16
1572985009,185.28
1572985024,161.4
1572985039,144.44
1572985054,136.4
1572985069,136.4
1572985084,143.32
1572985099,152.36
1572985114,161.4
1572985129,171.28
1572985144,179.2
1572985159,181.36
1572985174,181.36
1572985189,180.32
1572985204,182.32
1572985219,186.24
1572985234,193.2
1572985249,203.2
1572985264,218.32
1572985279,237.12
1572985294,260.16
1572985309,287.92
1572985324,314.16
1572985339,348.8
1572985354,376.8
1572985369,401.44
1572985384,417.6
1572985399,426.72
1572985414,431.68
1572985429,431.68
1572985444,428.8
1572985459,424.8
1572985474,423.84
1572985489,426.72
1572985504,432.64
1572985519,443.68
1572985534,454.56
1572985549,461.44
1572985564,464.48
1572985579,467.36
1572985594,471.36
1572985609,483.2
1572985624,489.6
1572985639,500.48
1572985654,512.48
1572985669,524.32
1572985684,532.32
1572985699,541.12
1572985714,548.16
1572985729,554.08
1572985744,552
1572985759,542.08
1572985774,528.32
1572985789,507.52
1572985804,487.68
1572985819,461.44
1572985834,432.64
1572985849,410.72
1572985864,392.8
1572985879,377.76
1572985894,365.92
1572985909,356.64
1572985924,346.72
1572985939,340.8
1572985954,336.96
1572985969,332.96
1572985984,326
1572985999,316.16
1572986014,306.24
1572986029,301.04
1572986044,293.12
1572986059,285.2
1572986074,278
1572986089,268.08
1572986104,262.16
1572986119,255.2
1572986134,246.32
1572986149,239.12
1572986164,230.24
1572986179,226.24
1572986194,221.28
1572986209,218.32
1572986224,215.36
1572986239,211.44
1572986254,209.2
1572986269,206.24
1572986284,203.2
1572986299,201.28
1572986314,200.24
1572986329,200.24
1572986344,199.28
1572986359,194.32
1572986374,188.24
1572986389,179.36
1572986404,173.28
1572986419,166.32
1572986434,161.4
1572986449,157.44
1572986464,156.32
1572986479,155.36
1572986494,153.36
1572986509,150.4
1572986524,149.4
1572986539,151.4
1572986554,156.32
1572986569,158.44
1572986584,160.4
1572986599,159.32
1572986614,151.4
1572986629,143.44
1572986644,137.4
1572986659,132.44
1572986674,129.48
1572986689,127.48
1572986704,124.52
1572986719,120.68
1572986734,122.4
1572986749,123.52
1572986764,127.6
1572986779,138.4
1572986794,145.44
1572986809,151.4
1572986824,154.36
1572986839,155.36
1572986854,157.32
1572986869,158.44
1572986884,162.4
1572986899,162.4
1572986914,159.44
1572986929,153.36
1572986944,144.44
1572986959,138.4
1572986974,132.44
1572986989,126.64
1572987004,127.48
1572987019,125.64
1572987034,129.48
1572987049,130.48
1572987064,126.64
1572987079,120.68
1572987094,114.6
1572987109,107.68
1572987124,101.76
1572987139,98.64
1572987154,97.52
1572987169,95.56
1572987184,91.72
1572987199,92.56
1572987214,91.6
1572987229,89.6
1572987244,88.6
1572987259,87.64
1572987274,86.64
1572987289,85.64
1572987304,86.64
1572987319,86.64
1572987334,84.64
1572987349,81.7
1572987364,80.58
1572987379,74.7
1572987394,70.18
1572987409,65.66
1572987424,60.22
1572987439,57.18
1572987454,54.22
1572987469,51.24
1572987484,48.76
1572987499,48.2
1572987514,47.22
1572987529,47.22
1572987544,47.22
1572987559,47.22
1572987574,45.74
1572987589,45.24
1572987604,45.74
1572987619,46.22
1572987634,47.72
1572987649,48.76
1572987664,50.26
1572987679,52.24
1572987694,53.72
1572987709,55.2
1572987724,56.68
1572987739,56.76
1572987754,57.24
1572987769,57.24
1572987784,56.76
1572987799,56.26
1572987814,56.68
1572987829,55.2
1572987844,53.22
1572987859,50.26
1572987874,47.78
1572987889,46.22
1572987904,44.24
1572987919,42.26
1572987934,40.79
1572987949,40.79
1572987964,41.78
1572987979,42.76
1572987994,42.76
1572988009,41.78
1572988024,40.29
1572988039,37.81
1572988054,35.77
1572988069,32.31
1572988084,29.83
1572988099,28.28
1572988114,27.29
1572988129,27.29
1572988144,28.28
1572988159,30.33
1572988174,34.29
1572988189,37.81
1572988204,41.78
1572988219,44.24
1572988234,44.74
1572988249,43.76
1572988264,42.26
1572988279,40.29
1572988294,38.81
1572988309,37.81
1572988324,37.75
1572988339,37.26
1572988354,35.77
1572988369,34.29
1572988384,33.3
1572988399,31.81
1572988414,30.82
1572988429,30.33
1572988444,29.83
1572988459,28.84
1572988474,28.34
1572988489,28.28
1572988504,27.29
1572988519,26.3
1572988534,25.31
1572988549,24.32
1572988564,23.83
1572988579,23.33
1572988594,22.34
1572988609,21.85
1572988624,21.1
1572988639,20.36
1572988654,19.86
1572988669,19.62
1572988684,19.37
1572988699,19.62
1572988714,19.86
1572988729,20.61
1572988744,20.85
1572988759,21.35
1572988774,21.1
1572988789,21.35
1572988804,21.35
1572988819,21.85
1572988834,21.85
1572988849,22.34
1572988864,22.34
1572988879,22.34
1572988894,21.85
1572988909,21.85
1572988924,21.85
1572988939,20.64
1572988954,20.39
1572988969,20.36
1572988984,20.11
1572988999,19.62
1572989014,19.37
1572989029,18.63
1572989044,17.88
1572989059,17.14
1572989074,16.15
1572989089,15.87
1572989104,15.13
1572989119,14.39
1572989134,13.89
1572989149,13.15
1572989164,12.41
1572989179,12.13
1572989194,11.14
1572989209,10.39
1572989224,9.9
1572989239,9.65
1572989254,9.65
1572989269,9.65
1572989284,9.4
1572989299,9.16
1572989314,8.66
1572989329,8.41
1572989344,7.92
1572989359,7.42
1572989374,6.93
1572989389,6.18
1572989404,5.69
1572989419,5.19
1572989434,4.7
1572989449,4.45
1572989464,4.45
1572989479,4.2
1572989494,3.96
1572989509,3.71
1572989524,3.46
1572989539,3.21
1572989554,2.97
1572989569,2.72
1572989584,2.72
1572989599,2.72
1572989614,2.47
1572989629,2.47
1572989644,2.47
1572989659,2.47
1572989674,2.47
1572989689,2.47
1572989704,2.47
1572989719,2.47
1572989734,2.47
1572989749,2.47
1572989764,2.72
1572989779,2.72
1572989794,2.72
1572989809,2.72
1572989824,2.72
1572989839,2.47
1572989854,2.22
1572989869,1.98
1572989884,1.98
1572989899,1.73
1572989914,1.48
1572989929,1.48
1572989944,1.48
1572989959,1.23
1572989974,1.23
1572989989,1.23
1572990004,0.99
1572990019,0.99
1572990034,0.74
1572990049,0.74
1572990064,0.49
1572990079,0.49
1572990094,0.49
1572990109,0.49
1572990124,0.49
1572990139,0.49
1572990154,0.49
1572990169,0.49
1572990184,0.49
1572990199,0.49
1572990214,0.49
1572990229,0.49
1572990244,0.49
1572990259,0.24
1572990274,0.24
1572990289,0.24
1572990304,0.24
1572990319,0.24
1572990334,0.24
1572990349,0.24
1572990364,0
1572990379,0
1572990394,0
1572990409,0
1572990424,0
1572990439,0
1572990454,0
1572990469,0
1572990484,0
1572990499,0
1572990514,0
1572990529,0
1572990544,0
1572990559,0
1572990574,0
1572990589,0
1572990604,0
1572990619,0
1572990634,0
1572990649,0
1572990664,0
1572990679,0
1572990694,0
1572990709,0
1572990724,0
1572990739,0
1572990754,0
1572990769,0
1572990784,0
1572990799,0
1572990814,0
1572990829,0
1572990844,0
1572990859,0
1572990874,0
1572990889,0
1572990904,0
1572990919,0
1572990934,0
1572990949,0
1572990964,0
1572990979,0
1572990994,0
1572991009,0
1572991024,0
1572991039,0
1572991054,0
1572991069,0
1572991084,0
1572991099,0
1572991114,0
1572991129,0
1572991144,0
1572991159,0
1572991174,0
1572991189,0
1572991204,0
1572991219,0
1572991234,0
1572991249,0
1572991264,0
1572991279,0
1572991294,0
1572991309,0
1572991324,0
1572991339,0
1572991354,0
1572991369,0
1572991384,0
1572991399,0
1572991414,0
1572991429,0
1572991444,0
1572991459,0
1572991474,0
1572991489,0
1572991504,0
1572991519,0
1572991534,0
1572991549,0
1572991564,0
1572991579,0
1572991594,0
1572991609,0
1572991624,0
1572991639,0
1572991654,0
1572991669,0
1572991684,0
1572991699,0
1572991714,0
1572991729,0
1572991744,0
1572991759,0
1572991774,0
1572991789,0
1572991804,0
1572991819,0
1572991834,0
1572991849,0
1572991864,0
1572991879,0
1572991894,0
1572991909,0
1572991924,0
1572991939,0
1572991954,0
1572991969,0
1572991984,0
1572991999,0
1572992014,0
1572992029,0
1572992044,0
1572992059,0
1572992074,0
1572992089,0
1572992104,0
1572992119,0
1572992134,0
1572992149,0
1572992164,0
1572992179,0
1572992194,0
1572992209,0
1572992224,0
1572992239,0
1572992254,0
1572992269,0
1572992284,0
1572992299,0
1572992314,0
1572992329,0
1572992344,0
1572992359,0
1572992374,0
1572992389,0
1572992404,0
1572992419,0
1572992434,0
1572992449,0
1572992464,0
1572992479,0
1572992494,0
1572992509,0
1572992524,0
1572992539,0
1572992554,0
1572992569,0
1572992584,0
1572992599,0
1572992614,0
1572992629,0
1572992644,0
1572992659,0
1572992674,0
1572992689,0
1572992704,0
1572992719,0
1572992734,0
1572992749,0
1572992764,0
1572992779,0
1572992794,0
1572992809,0
1572992824,0
1572992839,0
1572992854,0
1572992869,0
1572992884,0
1572992899,0
1572992914,0
1572992929,0
1572992944,0
1572992959,0
1572992974,0
1572992989,0
1572993004,0
1572993019,0
1572993034,0
1572993049,0
1572993064,0
1572993079,0
1572993094,0
1572993109,0
1572993124,0
1572993139,0
1572993154,0
1572993169,0
1572993184,0
1572993199,0
1572993214,0
1572993229,0
1572993244,0
1572993259,0
1572993274,0
1572993289,0
1572993304,0
1572993319,0
1572993334,0
1572993349,0
1572993364,0
1572993379,0
1572993394,0
1572993409,0
1572993424,0
1572993439,0
1572993454,0
